timestamp,et,bt,heater,fan,watchdog_flag,failure_count,failure_reason,guard_timeouts,regression_flag,pv,mv,integrator_value,derivative_value,saturation_flag,integrator_clamp_flag,derivative_available_flag,command_latency_us,max_command_latency_us
2026-03-08T15:35:58.748056,123.17,100.54,69.60,30.00,0,0,None,0,0,100.54,69.60,0.0,0.0,0,0,1,30780,106646
2026-03-08T15:35:59.748056,123.52,100.94,69.70,30.00,0,0,None,0,0,100.94,69.70,0.0,0.0,0,0,1,25665,90480
2026-03-08T15:36:00.748056,124.43,101.03,69.80,30.00,0,0,None,0,0,101.03,69.80,0.0,0.0,0,0,1,36575,114322
2026-03-08T15:36:01.748056,124.35,101.53,69.90,30.00,0,0,None,0,0,101.53,69.90,0.0,0.0,0,0,1,37186,61531
2026-03-08T15:36:02.748056,125.08,101.72,70.00,30.00,0,0,None,0,0,101.72,70.00,0.0,0.0,0,0,1,32292,92849
2026-03-08T15:36:03.748056,125.54,102.69,70.10,30.00,0,0,None,0,0,102.69,70.10,0.0,0.0,0,0,1,38889,145627
2026-03-08T15:36:04.748056,125.82,102.59,70.20,30.00,0,0,None,0,0,102.59,70.20,0.0,0.0,0,0,1,22895,78690
2026-03-08T15:36:05.748056,126.75,103.24,70.30,30.00,0,0,None,0,0,103.24,70.30,0.0,0.0,0,0,1,36731,72295
2026-03-08T15:36:06.748056,127.18,103.59,70.40,30.00,0,0,None,0,0,103.59,70.40,0.0,0.0,0,0,1,15254,81987
2026-03-08T15:36:07.748056,127.84,104.20,70.50,30.00,0,0,None,0,0,104.20,70.50,0.0,0.0,0,0,1,30751,97604
2026-03-08T15:36:08.748056,127.86,104.61,70.60,30.00,0,0,None,0,0,104.61,70.60,0.0,0.0,0,0,1,25772,115714
2026-03-08T15:36:09.748056,128.69,104.57,70.70,30.00,0,0,None,0,0,104.57,70.70,0.0,0.0,0,0,1,24990,111586
2026-03-08T15:36:10.748056,128.92,105.05,70.80,30.00,0,0,None,0,0,105.05,70.80,0.0,0.0,0,0,1,12108,131308
2026-03-08T15:36:11.748056,129.81,105.34,70.90,30.00,0,0,None,0,0,105.34,70.90,0.0,0.0,0,0,1,29303,65134
2026-03-08T15:36:12.748056,129.97,106.02,71.00,30.00,0,0,None,0,0,106.02,71.00,0.0,0.0,0,0,1,32921,66584
2026-03-08T15:36:13.748056,130.95,106.12,71.10,30.00,0,0,None,0,0,106.12,71.10,0.0,0.0,0,0,1,22364,64132
2026-03-08T15:36:14.748056,130.83,106.93,71.20,30.00,0,0,None,0,0,106.93,71.20,0.0,0.0,0,0,1,23077,79460
2026-03-08T15:36:15.748056,131.15,107.07,71.30,30.00,0,0,None,0,0,107.07,71.30,0.0,0.0,0,0,1,23447,71402
2026-03-08T15:36:16.748056,131.96,107.46,71.40,30.00,0,0,None,0,0,107.46,71.40,0.0,0.0,0,0,1,15120,127095
2026-03-08T15:36:17.748056,132.73,108.17,71.50,30.00,0,0,None,0,0,108.17,71.50,0.0,0.0,0,0,1,15627,121855
2026-03-08T15:36:18.748056,132.90,108.53,71.60,30.00,0,0,None,0,0,108.53,71.60,0.0,0.0,0,0,1,23790,97123
2026-03-08T15:36:19.748056,133.37,108.84,71.70,30.00,0,0,None,0,0,108.84,71.70,0.0,0.0,0,0,1,20797,140738
2026-03-08T15:36:20.748056,134.43,109.08,71.80,30.00,0,0,None,0,0,109.08,71.80,0.0,0.0,0,0,1,27673,126472
2026-03-08T15:36:21.748056,134.99,109.75,71.90,30.00,0,0,None,0,0,109.75,71.90,0.0,0.0,0,0,1,18852,143581
2026-03-08T15:36:22.748056,134.65,109.73,72.00,30.00,0,0,None,0,0,109.73,72.00,0.0,0.0,0,0,1,22575,69355
2026-03-08T15:36:23.748056,135.50,110.53,72.10,30.00,0,0,None,0,0,110.53,72.10,0.0,0.0,0,0,1,13374,110040
2026-03-08T15:36:24.748056,136.07,110.55,72.20,30.00,0,0,None,0,0,110.55,72.20,0.0,0.0,0,0,1,38714,67592
2026-03-08T15:36:25.748056,136.75,111.26,72.30,30.00,0,0,None,0,0,111.26,72.30,0.0,0.0,0,0,1,32225,100475
2026-03-08T15:36:26.748056,136.64,111.85,72.40,30.00,0,0,None,0,0,111.85,72.40,0.0,0.0,0,0,1,26087,70627
2026-03-08T15:36:27.748056,137.67,112.16,72.50,30.00,0,0,None,0,0,112.16,72.50,0.0,0.0,0,0,1,31870,128170
2026-03-08T15:36:28.748056,138.07,112.68,72.60,30.00,0,0,None,0,0,112.68,72.60,0.0,0.0,0,0,1,35969,107779
2026-03-08T15:36:29.748056,138.98,112.88,72.70,30.00,0,0,None,0,0,112.88,72.70,0.0,0.0,0,0,1,22073,130235
2026-03-08T15:36:30.748056,138.56,113.39,72.80,30.00,0,0,None,0,0,113.39,72.80,0.0,0.0,0,0,1,16392,71518
2026-03-08T15:36:31.748056,139.83,113.58,72.90,30.00,0,0,None,0,0,113.58,72.90,0.0,0.0,0,0,1,28551,77336
2026-03-08T15:36:32.748056,139.62,113.91,73.00,30.00,0,0,None,0,0,113.91,73.00,0.0,0.0,0,0,1,12807,59409
2026-03-08T15:36:33.748056,140.19,114.55,73.10,30.00,0,0,None,0,0,114.55,73.10,0.0,0.0,0,0,1,18970,104681
2026-03-08T15:36:34.748056,140.70,115.00,73.20,30.00,0,0,None,0,0,115.00,73.20,0.0,0.0,0,0,1,17476,67052
2026-03-08T15:36:35.748056,141.81,114.98,73.30,30.00,0,0,None,0,0,114.98,73.30,0.0,0.0,0,0,1,19361,96396
2026-03-08T15:36:36.748056,141.97,115.42,73.40,30.00,0,0,None,0,0,115.42,73.40,0.0,0.0,0,0,1,19398,132792
2026-03-08T15:36:37.748056,142.03,116.22,73.50,30.00,0,0,None,0,0,116.22,73.50,0.0,0.0,0,0,1,25116,67635
2026-03-08T15:36:38.748056,143.37,116.59,73.60,30.00,0,0,None,0,0,116.59,73.60,0.0,0.0,0,0,1,16605,87431
2026-03-08T15:36:39.748056,143.11,116.98,73.70,30.00,0,0,None,0,0,116.98,73.70,0.0,0.0,0,0,1,14612,128778
2026-03-08T15:36:40.748056,143.96,117.16,73.80,30.00,0,0,None,0,0,117.16,73.80,0.0,0.0,0,0,1,31192,59642
2026-03-08T15:36:41.748056,144.39,117.66,73.90,30.00,0,0,None,0,0,117.66,73.90,0.0,0.0,0,0,1,38975,51445
2026-03-08T15:36:42.748056,144.57,117.93,74.00,30.00,0,0,None,0,0,117.93,74.00,0.0,0.0,0,0,1,11546,77884
2026-03-08T15:36:43.748056,145.88,118.20,74.10,30.00,0,0,None,0,0,118.20,74.10,0.0,0.0,0,0,1,15415,132814
2026-03-08T15:36:44.748056,145.79,118.54,74.20,30.00,0,0,None,0,0,118.54,74.20,0.0,0.0,0,0,1,17628,71852
2026-03-08T15:36:45.748056,146.23,118.97,74.30,30.00,0,0,None,0,0,118.97,74.30,0.0,0.0,0,0,1,14174,137502
2026-03-08T15:36:46.748056,147.39,119.74,74.40,30.00,0,0,None,0,0,119.74,74.40,0.0,0.0,0,0,1,15567,58814
2026-03-08T15:36:47.748056,147.01,119.86,74.50,30.00,0,0,None,0,0,119.86,74.50,0.0,0.0,0,0,1,24509,51518
2026-03-08T15:36:48.748056,148.16,120.20,74.60,30.00,0,0,None,0,0,120.20,74.60,0.0,0.0,0,0,1,11651,130880
2026-03-08T15:36:49.748056,148.34,121.01,74.70,30.00,0,0,None,0,0,121.01,74.70,0.0,0.0,0,0,1,39165,64684
2026-03-08T15:36:50.748056,149.38,121.31,74.80,30.00,0,0,None,0,0,121.31,74.80,0.0,0.0,0,0,1,21949,63100
2026-03-08T15:36:51.748056,149.48,121.87,74.90,30.00,0,0,None,0,0,121.87,74.90,0.0,0.0,0,0,1,29689,140472
2026-03-08T15:36:52.748056,149.58,122.14,75.00,30.00,0,0,None,0,0,122.14,75.00,0.0,0.0,0,0,1,12089,80014
2026-03-08T15:36:53.748056,150.47,122.50,75.10,30.00,0,0,None,0,0,122.50,75.10,0.0,0.0,0,0,1,28772,106005
2026-03-08T15:36:54.748056,150.52,122.77,75.20,30.00,0,0,None,0,0,122.77,75.20,0.0,0.0,0,0,1,27927,139071
2026-03-08T15:36:55.748056,151.58,122.91,75.30,30.00,0,0,None,0,0,122.91,75.30,0.0,0.0,0,0,1,32507,115059
2026-03-08T15:36:56.748056,151.62,123.66,75.40,30.00,0,0,None,0,0,123.66,75.40,0.0,0.0,0,0,1,12688,79950
2026-03-08T15:36:57.748056,152.40,123.72,75.50,30.00,0,0,None,0,0,123.72,75.50,0.0,0.0,0,0,1,25533,55792
2026-03-08T15:36:58.748056,152.64,124.59,75.60,30.00,0,0,None,0,0,124.59,75.60,0.0,0.0,0,0,1,27890,102858
2026-03-08T15:36:59.748056,153.36,124.66,75.70,30.00,0,0,None,0,0,124.66,75.70,0.0,0.0,0,0,1,37029,141252
2026-03-08T15:37:00.748056,153.83,125.01,75.80,30.00,0,0,None,0,0,125.01,75.80,0.0,0.0,0,0,1,18733,71891
2026-03-08T15:37:01.748056,154.62,125.65,75.90,30.00,0,0,None,0,0,125.65,75.90,0.0,0.0,0,0,1,18351,93767
2026-03-08T15:37:02.748056,154.75,125.77,76.00,30.00,0,0,None,0,0,125.77,76.00,0.0,0.0,0,0,1,13920,129777
2026-03-08T15:37:03.748056,155.58,126.69,76.10,30.00,0,0,None,0,0,126.69,76.10,0.0,0.0,0,0,1,25376,52149
2026-03-08T15:37:04.748056,155.61,126.90,76.20,30.00,0,0,None,0,0,126.90,76.20,0.0,0.0,0,0,1,27210,140800
2026-03-08T15:37:05.748056,156.31,127.37,76.30,30.00,0,0,None,0,0,127.37,76.30,0.0,0.0,0,0,1,31275,120977
2026-03-08T15:37:06.748056,156.72,127.60,76.40,30.00,0,0,None,0,0,127.60,76.40,0.0,0.0,0,0,1,18833,55370
2026-03-08T15:37:07.748056,157.88,128.09,76.50,30.00,0,0,None,0,0,128.09,76.50,0.0,0.0,0,0,1,21205,125230
2026-03-08T15:37:08.748056,158.12,128.40,76.60,30.00,0,0,None,0,0,128.40,76.60,0.0,0.0,0,0,1,23926,82383
2026-03-08T15:37:09.748056,158.23,128.69,76.70,30.00,0,0,None,0,0,128.69,76.70,0.0,0.0,0,0,1,18072,117879
2026-03-08T15:37:10.748056,159.40,129.07,76.80,30.00,0,0,None,0,0,129.07,76.80,0.0,0.0,0,0,1,37268,110479
2026-03-08T15:37:11.748056,159.98,129.32,76.90,30.00,0,0,None,0,0,129.32,76.90,0.0,0.0,0,0,1,30902,136414
2026-03-08T15:37:12.748056,159.96,129.94,77.00,30.00,0,0,None,0,0,129.94,77.00,0.0,0.0,0,0,1,23425,68068
2026-03-08T15:37:13.748056,160.56,130.26,77.10,30.00,0,0,None,0,0,130.26,77.10,0.0,0.0,0,0,1,15729,131012
2026-03-08T15:37:14.748056,160.55,130.61,77.20,30.00,0,0,None,0,0,130.61,77.20,0.0,0.0,0,0,1,35513,51364
2026-03-08T15:37:15.748056,161.09,130.97,77.30,30.00,0,0,None,0,0,130.97,77.30,0.0,0.0,0,0,1,39282,119113
2026-03-08T15:37:16.748056,161.69,131.32,77.40,30.00,0,0,None,0,0,131.32,77.40,0.0,0.0,0,0,1,19368,119504
2026-03-08T15:37:17.748056,162.69,131.93,77.50,30.00,0,0,None,0,0,131.93,77.50,0.0,0.0,0,0,1,26686,106406
2026-03-08T15:37:18.748056,162.68,132.10,77.60,30.00,0,0,None,0,0,132.10,77.60,0.0,0.0,0,0,1,29601,109296
2026-03-08T15:37:19.748056,163.21,132.92,77.70,30.00,0,0,None,0,0,132.92,77.70,0.0,0.0,0,0,1,15175,146613
2026-03-08T15:37:20.748056,163.75,133.01,77.80,30.00,0,0,None,0,0,133.01,77.80,0.0,0.0,0,0,1,37191,118463
2026-03-08T15:37:21.748056,164.51,133.68,77.90,30.00,0,0,None,0,0,133.68,77.90,0.0,0.0,0,0,1,14435,50801
2026-03-08T15:37:22.748056,165.05,133.88,78.00,30.00,0,0,None,0,0,133.88,78.00,0.0,0.0,0,0,1,24517,96700
2026-03-08T15:37:23.748056,165.99,134.25,78.10,30.00,0,0,None,0,0,134.25,78.10,0.0,0.0,0,0,1,37025,90799
2026-03-08T15:37:24.748056,165.76,134.92,78.20,30.00,0,0,None,0,0,134.92,78.20,0.0,0.0,0,0,1,31724,101471
2026-03-08T15:37:25.748056,166.26,135.41,78.30,30.00,0,0,None,0,0,135.41,78.30,0.0,0.0,0,0,1,33865,103060
2026-03-08T15:37:26.748056,167.36,135.50,78.40,30.00,0,0,None,0,0,135.50,78.40,0.0,0.0,0,0,1,31608,132826
2026-03-08T15:37:27.748056,167.62,136.16,78.50,30.00,0,0,None,0,0,136.16,78.50,0.0,0.0,0,0,1,26676,79906
2026-03-08T15:37:28.748056,167.84,136.59,78.60,30.00,0,0,None,0,0,136.59,78.60,0.0,0.0,0,0,1,13628,96929
2026-03-08T15:37:29.748056,168.35,137.10,78.70,30.00,0,0,None,0,0,137.10,78.70,0.0,0.0,0,0,1,13357,138585
2026-03-08T15:37:30.748056,169.46,137.37,78.80,30.00,0,0,None,0,0,137.37,78.80,0.0,0.0,0,0,1,25984,74244
2026-03-08T15:37:31.748056,169.63,137.31,78.90,30.00,0,0,None,0,0,137.31,78.90,0.0,0.0,0,0,1,30252,85718
2026-03-08T15:37:32.748056,170.33,138.02,79.00,30.00,0,0,None,0,0,138.02,79.00,0.0,0.0,0,0,1,16786,56415
2026-03-08T15:37:33.748056,170.59,138.16,79.10,30.00,0,0,None,0,0,138.16,79.10,0.0,0.0,0,0,1,35222,85463
2026-03-08T15:37:34.748056,171.45,139.07,79.20,30.00,0,0,None,0,0,139.07,79.20,0.0,0.0,0,0,1,17783,61374
2026-03-08T15:37:35.748056,171.55,139.24,79.30,30.00,0,0,None,0,0,139.24,79.30,0.0,0.0,0,0,1,38818,76749
2026-03-08T15:37:36.748056,172.42,139.34,79.40,30.00,0,0,None,0,0,139.34,79.40,0.0,0.0,0,0,1,21042,79070
2026-03-08T15:37:37.748056,172.40,139.83,79.50,30.00,0,0,None,0,0,139.83,79.50,0.0,0.0,0,0,1,18135,105754
2026-03-08T15:37:38.748056,173.06,140.60,79.60,30.00,0,0,None,0,0,140.60,79.60,0.0,0.0,0,0,1,12152,89902
2026-03-08T15:37:39.748056,173.82,141.10,79.70,30.00,0,0,None,0,0,141.10,79.70,0.0,0.0,0,0,1,26161,92568
2026-03-08T15:37:40.748056,173.68,141.27,79.80,30.00,0,0,None,0,0,141.27,79.80,0.0,0.0,0,0,1,37892,73983
2026-03-08T15:37:41.748056,174.35,141.50,79.90,30.00,0,0,None,0,0,141.50,79.90,0.0,0.0,0,0,1,24433,55414
